timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,EWMA accel_x,EWMA accel_y,EWMA accel_z,EWMA gyro_x,EWMA gyro_y,EWMA gyro_z,EWMA mag_x,EWMA mag_y,EWMA mag_z
7.20E+12,-0.20329285,0.07640076,9.631165,0.001220703,-0.003234863,-3.66E-04,-13.342285,18.852234,-47.1344,-0.251697396,0.062747489,9.620432966,0.000808213,-0.001712442,-0.001295356,-13.4404347,18.5330464,-46.91179518
7.20E+12,-0.22961426,0.07714844,9.620224,1.22E-04,-0.002441406,-3.66E-04,-13.417053,18.339539,-47.491455,-0.246856941,0.064112816,9.62150617,0.000849462,-0.001864684,-0.001202441,-13.43061973,18.56496516,-46.93405567
7.20E+12,-0.21737671,0.08583069,9.644791,6.87E-04,-0.002166748,-0.001190186,-13.417053,18.339539,-47.491455,-0.245132673,0.065416378,9.621377953,0.000776723,-0.001922357,-0.001118818,-13.42926306,18.54242255,-46.9897956
7.20E+12,-0.24079895,0.08227539,9.56955,6.10E-05,-0.002166748,-5.65E-04,-13.417053,18.339539,-47.491455,-0.242357077,0.06745781,9.623719257,0.000767715,-0.001946796,-0.001125955,-13.42804205,18.52213419,-47.03996154
7.20E+12,-0.22784424,0.05267334,9.600143,6.71E-04,-0.001358032,-3.66E-04,-13.417053,18.339539,-47.491455,-0.242201264,0.068939568,9.618302332,0.000697047,-0.001968791,-0.001069817,-13.42694315,18.50387467,-47.08511089
7.20E+12,-0.2507019,0.086868286,9.654724,3.05E-05,-0.001098633,-0.002151489,-13.748169,18.501282,-47.895813,-0.240765562,0.067312945,9.616486399,0.000694481,-0.001907715,-0.000999456,-13.42595413,18.48744111,-47.1257453
7.20E+12,-0.23536682,0.06266785,9.539505,7.93E-04,-0.001098633,-0.001556397,-13.748169,18.501282,-47.895813,-0.241759196,0.069268479,9.620310159,0.000628085,-0.001826807,-0.00111466,-13.45817562,18.4888252,-47.20275207
7.20E+12,-0.24186707,0.070114136,9.5646515,9.31E-04,-0.001098633,-0.001434326,-13.748169,18.501282,-47.895813,-0.241119958,0.068608416,9.612229643,0.000644622,-0.001753989,-0.001158833,-13.48717496,18.49007088,-47.27205816
7.20E+12,-0.23364258,0.062072754,9.574844,0.001907349,-0.002090454,-0.001434326,-13.748169,18.501282,-47.895813,-0.241194669,0.068758988,9.607471829,0.000673238,-0.001688454,-0.001186383,-13.51327436,18.49119199,-47.33443364
7.20E+12,-0.23098755,0.053009033,9.637131,9.77E-04,-0.002166748,-0.001434326,-14.030457,19.53888,-47.80426,-0.24043946,0.068090365,9.604209046,0.000796649,-0.001728654,-0.001211177,-13.53676383,18.49220099,-47.39057158
